Region Code Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses,Expenses
Arab States,11561,Solidarite & development Rural,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SODERU,PRIV_FRANCE,0.00%,10.4
Arab States,11582,INTL ISLAMIC  TRADE FINANCE CO,MUTLI_AGY2,MULTI-LATERAL AGENCY2,ITFC,INTL ISLAMIC TRADE FINANCE CO,0.03%,547278.51
Arab States,11608,Ministry of Industry and Comme,BHR,Bahrain,BHR_MIN,Bahrain Ministry,0.00%,23477.56
Arab States,11620,SYR-MINISTRY OF HEALTH,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0.00%,0
Arab States,11633,Dubai Carbon Center of Excelle,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DCCE,PRIV,0.00%,0
Arab States,11635,UNEP RISO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,0.00%,0
Arab States,11663,SIEMENS AG,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SIEMENS AG,PRIV,0.02%,308450.72
Arab States,11664,MDTFO/JP_Iraq_UNDAF_Trust_Fund,MDTF1,BU,IRAQ_UNDAF,MDTFO/JP_Iraq_UNDAF_Trust_Fund,0.23%,4238320.4
Arab States,11666,MDTFO/JP_UN_Botswana_cty_fund,MDTF1,BU,BWA_CTY_FD,MDTFO/JP_UN_Botswana_cty_fund,0.00%,0
Arab States,11673,JTI FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,JTIF,PRIV,0.00%,1171.7
Arab States,11688,DEUTSCHE GESELLSCHAFT FUR INTE,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,71540.22
Arab States,11710,US Int'l Narcotics & Law Enfmn,USA,United States of America,USA_MIN,USA  Ministry,0.03%,540020.25
Arab States,11716,SYR-REGIONAL PLANNING COMISION,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0.00%,5496.51
Arab States,11723,Peacebuilding Support Office,UN_AGY 1,UN AGENCY 1,UN PBSO,Peacebuilding Support Office,0.00%,1802.85
Arab States,11730,GETF,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,TUNISIA,PRIVATE INTERNATIONAL,0.00%,79760.16
Arab States,11752,Sawiris Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,EGYPT,PRIVATE NATIONAL,0.01%,187683.18
Arab States,11779,MPTF Libya recovery Trust Fund,MDTF1,BU,LBY_,MPTF Libya recovery Trust Fund,0.05%,832385.29
Arab States,11788,High Nation. Elect. Committee,LBY,Libyan Arab Jamahiriya,LBY_GOVT,Libyan Arab Jamahiriya Governm,0.18%,3318286.85
Arab States,11790,SHELL IRAQ PETROLEUM DEVELOPME,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL IRAQ,SHELL IRAQ PETROLEUM DEVELOPME,0.10%,1829007.68
Arab States,11793,UNDP AS MA_POOLED FUNDS,UN_AGY 1,UN AGENCY 1,UNDP_MA,UNDP AS MA_POOLED FUNDS,0.00%,75693.72
Arab States,11795,Int'l Gas and Oil Company,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,YEMEN,PRIVATE NATIONAL,0.00%,0
Arab States,11799,Banque Libano-Francaise,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LEBANON,PRIVATE NATIONAL,0.00%,0
Arab States,11879,University of Bahrain,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BAHRAIN,University of Bahrain (UoB),0.01%,161694.29
Arab States,11911,Bank Beirut and the Arab World,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LEBANON,PRIVATE NATIONAL,0.01%,112743.32
Arab States,11916,Princess Al Anood Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SAUDI ARABIA,PRIVATE NATIONAL,0.00%,51296
Arab States,11924,MPTF/JP_UN PART RIGHTS DISAB,MDTF1,BU,UN_PRPD_DISABILITIES,Rights of Persons- Disabilitie,0.00%,0
Arab States,11930,MPTFO JP Sudan Refugees,MDTF1,BU,SUDAN REFUEGEES,MPTFO JP Sudan Refugees,0.04%,738918.73
Arab States,11950,PEACE APPEAL FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,LEBANON PI,PRIVATE INTERNATIONAL,0.00%,0
Arab States,11952,BRA-MAERSK,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BRAZIL,PRIVATE NATIONAL,0.01%,153406.09
Arab States,11963,EGYPTIAN POST,EGY,Egypt,EGY_MIN,Egypt Ministry,0.02%,424599.28
Arab States,11971,MDTFO/UNDP-JP Palest. Refugees,MDTF1,BU,PAL JP,MDTFO/UNDP-JP Palest. Refugees,0.01%,255472.46
Arab States,11975,Provincia di Viterbo,ITA,Italy,ITA_GOVT,Italy Government,0.00%,15025.95
Arab States,11982,MDTFO/UNDP-Counter Piracy,MDTF1,BU,CPTF,MDTFO/UNDP-Counter Piracy Trus,0.01%,225206.79
Arab States,11992,RICERCA E COOPERAZIONE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,RICERCAECO,RICERCA E COOPERAZIONE,0.00%,77310.01
Arab States,11996,VILLE DE MARSEILLE,FRA,France,FRA_GOVT,France Government,0.00%,2250
Arab States,12008,STENA AB,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,STENA AB,STENA AB,0.00%,87362.66
Arab States,12009,NIPPON YUSEN KABUSHIKI KAISHA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NYK LINE,NIPPON YUSEN KABUSHIKI KAISHA,0.00%,65485.93
Arab States,12010,KAWASAKI KISEN KAISHA LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,K LINE,KAWASAKI KISEN KAISHA LIMITED,0.00%,6373
Arab States,12011,BP INTERNATIONAL LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,0.00%,81081.01
Arab States,12065,TRAMA TECHNOAMBIANTAL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,TTA,TTA,0.00%,2807.67
Arab States,12124,International Humanitarian Cit,ARE,United Arab Emirates,ARE_MIN,United Arab Emirates Ministry,0.00%,0
Arab States,12143,The HSA Group is a trusted mul,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,YEM-,HAS GROUP,0.00%,19995.35
Arab States,12154,Bahrain Institute for Politica,BHR,Bahrain,BHR_MIN,Bahrain Ministry,0.00%,11145.89
Arab States,12175,AGENCE VILLES&TERRITOIRES MEDI,FRA,France,FRA_GOVT,France Government,0.00%,22984.35
Arab States,12184,AJUNTAMENT DE BARCELONA,ESP,Spain,ESP_GOVT,Spain Government,0.00%,3332.35
Arab States,12193,EMKAN,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LBN-,EMKAN,0.00%,0
Arab States,12194,LIBANJUS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LBN-LIBANJUS,Libanjus,0.00%,0
Arab States,12196,Social & Lgl Empwrmnt Egyptn W,MDTF1,BU,EGY-,Epw Egpt Wmn,0.02%,336918.7
Arab States,12197,YEMEN LNG,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,YEM -,Yemenlng,0.00%,18400
Arab States,12206,LIBANLAIT,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LBN -,LIBANLAIT,0.00%,0
Arab States,12208,HOLY SPIRIT UNIVERSITY OF KASL,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LBN-USEK,USEK,0.00%,0
Arab States,12218,AMAL EDUCATION INSTITUTE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LBN-AMAL,AMAL,0.00%,0
Arab States,12219,RENE MOAWAD FOUNDATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LBN-RMF,RMF,0.00%,0
Arab States,12228,GEMAYEL FRERES,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,LBN-GEMAYEL,GEMAYEL FR,0.00%,0
Arab States,12229,World Assembly of Muslim Youth,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SAU -,WAMY,0.00%,0
Arab States,12273,Kurdistan Vision 2020,-,-,-,-,0.00%,21570
Arab States,54391,LEB-Ministry of Interior,LBN,Lebanon,LBN_MIN,Lebanon Ministry,0.00%,1707.61
Arab States,54392,Ministry of Foreign Affairs an,KOR,Republic of Korea,KOR_MIN,Republic of Korea Ministry,0.00%,12320.5
Arab States,54410,SYR-SILATECH,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SILATECH,PRIV_QATAR,0.00%,-1264.49
Arab States,55421,Fade Salameh,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,FS,PRIV-LEBANON,0.00%,115.42
Arab States,55455,Shi Family  Charitable  found,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SFCF,PRIV,0.00%,0
Asia and the Pacific,-,-,-,-,-,-,0.00%,1694.36
Asia and the Pacific,3,INTERNATIONAL LABOUR ORGANIZAT,UN_AGY 1,UN AGENCY 1,ILO,AGY_INTERNATIONAL LABOUR ORGAN,0.00%,0
Asia and the Pacific,4,FOOD AND AGRICULTURE ORGANIZAT,UN_AGY 1,UN AGENCY 1,FAO,AGY_FOOD AND AGRICULTURE ORGAN,0.00%,304.88
Asia and the Pacific,5,UNESCO,UN_AGY 1,UN AGENCY 1,UNESCO,AGY_UNITED NATIONS EDUCATIONAL,0.00%,38.68
Asia and the Pacific,6,WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,0.00%,4798.85
Asia and the Pacific,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0.04%,787427
Asia and the Pacific,15,WORLD BANK (INT'L. BANK FOR RE,IFI_WB,IFI_WB,WB,WORLD BANK,0.00%,16448.73
Asia and the Pacific,18,ASIAN DEVELOPMENT BANK,IFI_ASDB,IFI_ASDB,ASDB,Asian Development Bank,0.01%,95347.71
Asia and the Pacific,28,UN Office on Drugs and Crime,UN_AGY 1,UN AGENCY 1,UNODC,AGY_UN INTERNATIONAL DRUG CONT,0.00%,-245
Asia and the Pacific,29,INTERNATIONAL NON-GOVERNMENTAL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NGO(INTL),PRIV_INTERNATIONAL NON-GOVERNM,0.00%,-503.13
Asia and the Pacific,30,NON-GOVERNMENTAL ORGANIZATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NGO(NATL)1,PRIV_NON-GOVERNMENTAL ORGANIZA,0.00%,694.49
Asia and the Pacific,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0.00%,-12410.68
Asia and the Pacific,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0.00%,76407.39
Asia and the Pacific,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0.05%,880693.77
Asia and the Pacific,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0.00%,3163.38
Asia and the Pacific,41,UNITED NATIONS ENVIRONMENT PRO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,0.02%,355135.67
Asia and the Pacific,44,GOVERNMENT OF AFGHANISTAN,AFG,Afghanistan,AFG_GOVT,Afghanistan Government,0.03%,608577.11
Asia and the Pacific,55,GOVERNMENT OF AUSTRALIA,AUS,Australia,AUS_GOVT,Australia Government,0.17%,3076324.77
Asia and the Pacific,61,GOVERNMENT OF BELGIUM,BEL,Belgium,BEL_GOVT,Belgium Government,0.00%,84152.58
Asia and the Pacific,71,GOVERNMENT OF BRAZIL,BRA,Brazil,BRA_GOVT,Brazil Government,0.00%,458.3
Asia and the Pacific,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0.00%,0
Asia and the Pacific,80,GOVERNMENT OF CZECH REPUBLIC,CZE,Czech Republic,CZE_GOVT,Czech Republic Government,0.00%,35183.72
Asia and the Pacific,89,GOVERNMENT OF CHINA,CHN,People's Republic of China,CHN_GOVT,People's Republic of China Gov,0.35%,6442904.58
Asia and the Pacific,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0.31%,5663076.01
Asia and the Pacific,105,"GOVERNMENT OF ESTONIA, REPUBLI",EST,Republic of Estonia,EST_GOVT,Republic of Estonia Government,0.01%,189143.25
Asia and the Pacific,109,GOVERNMENT OF FIJI,FJI,Fiji,FJI_GOVT,Fiji Government,0.00%,7375.86
Asia and the Pacific,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,0.02%,381244.69
Asia and the Pacific,112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,0.14%,2622673.04
Asia and the Pacific,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0.40%,7412682.27
Asia and the Pacific,130,GOVERNMENT OF ICELAND,ISL,Iceland,ISL_GOVT,Iceland Government,0.00%,2548.65
Asia and the Pacific,131,GOVERNMENT OF INDIA,IND,India,IND_GOVT,India Government,0.01%,104107.83
Asia and the Pacific,132,GOVERNMENT OF INDONESIA,IDN,Indonesia,IDN_GOVT,Indonesia Government,0.00%,0
Asia and the Pacific,133,GOVERNMENT OF IRAN (ISLAMIC RE,IRN,Islamic Republic of Iran,IRN_GOVT,Islamic Republic of Iran Gover,0.01%,159673.7
Asia and the Pacific,134,GOVERNMENT OF IRELAND,IRL,Ireland,IRL_GOVT,Ireland Government,0.01%,250560.35
Asia and the Pacific,137,GOVERNMENT OF ITALY,ITA,Italy,ITA_GOVT,Italy Government,0.11%,2047156.75
Asia and the Pacific,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,6.83%,126197419.4
Asia and the Pacific,145,GOVERNMENT OF KUWAIT,KWT,Kuwait,KWT_GOVT,Kuwait Government,0.00%,23148.15
Asia and the Pacific,147,GOVERNMENT OF LAO PEOPLE'S DEM,LAO,Laos,LAO_GOVT,Laos Government,0.00%,9402.91
Asia and the Pacific,155,GOVERNMENT OF LUXEMBOURG,LUX,Luxembourg,LUX_GOVT,Luxembourg Government,0.03%,602611.43
Asia and the Pacific,157,GOVERNMENT OF MALAYSIA,MYS,Malaysia,MYS_GOVT,Malaysia Government,0.02%,397137.95
Asia and the Pacific,160,GOVERNMENT OF MARSHAL ISLANDS,MHL,Marshal Islands,MHL_GOVT,Marshal Islands Government,0.00%,-1744.05
Asia and the Pacific,171,GOVERNMENT OF MONGOLIA,MNG,Mongolia,MNG_GOVT,Mongolia Government,0.01%,141562.66
Asia and the Pacific,178,GOVERNMENT OF NAURU,NRU,Nauru,NRU_GOVT,Nauru Government,0.00%,17259.83
Asia and the Pacific,180,GOVERNMENT OF NEPAL,NPL,Nepal,NPL_GOVT,Nepal Government,0.04%,755403.82
Asia and the Pacific,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0.87%,15981836.94
Asia and the Pacific,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,1.40%,25897674.71
Asia and the Pacific,188,GOVERNMENT OF NEW ZEALAND,NZL,New Zealand,NZL_GOVT,New Zealand Government,0.10%,1803738.96
Asia and the Pacific,189,GOVERNMENT OF OMAN,OMN,Oman,OMN_GOVT,Oman Government,0.00%,0
Asia and the Pacific,190,GOVERNMENT OF PAKISTAN,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.00%,0
Asia and the Pacific,197,GOVERNMENT OF PAPUA NEW GUINEA,PNG,Papua New Guinea,PNG_GOVT,Papua New Guinea Government,0.00%,14920.79
Asia and the Pacific,199,GOVERNMENT OF PORTUGAL,PRT,Portugal,PRT_GOVT,Portugal Government,0.00%,58449.93
Asia and the Pacific,204,GOVERNMENT OF REPUBLIC OF KORE,KOR,Republic of Korea,KOR_GOVT,Republic of Korea Government,0.39%,7148755.88
Asia and the Pacific,206,GOVERNMENT OF RUSSIAN FEDERATI,RUS,Russian Federation,RUS_GOVT,Russian Federation Government,0.06%,1146264.77
Asia and the Pacific,210,GOVERNMENT OF SAUDI ARABIA,SAU,Saudi Arabia,SAU_GOVT,Saudi Arabia Government,0.01%,182390.8
Asia and the Pacific,220,GOVERNMENT OF SPAIN,ESP,Spain,ESP_GOVT,Spain Government,0.00%,-12480.09
Asia and the Pacific,221,GOVERNMENT OF SRI LANKA,LKA,Sri Lanka,LKA_GOVT,Sri Lanka Government,0.00%,0
Asia and the Pacific,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0.07%,1364249.01
Asia and the Pacific,241,GOVERNMENT OF TRUST TERRITORY,PLW,Palau,PLW_GOVT,Trust Territory Government,0.00%,16504.64
Asia and the Pacific,244,GOVERNMENT OF TURKEY,TUR,Turkey,TUR_GOVT,Turkey Government,0.00%,0
Asia and the Pacific,246,GOVERNMENT OF UNITED ARAB EMIR,ARE,United Arab Emirates,ARE_GOVT,United Arab Emirates Governmen,0.00%,160.79
Asia and the Pacific,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.02%,306858.17
Asia and the Pacific,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,0.00%,0
Asia and the Pacific,253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0.07%,1254586.56
Asia and the Pacific,256,GOVERNMENT OF VIET NAM,VNM,Viet Nam,VNM_GOVT,Viet Nam Government,0.01%,131096.28
Asia and the Pacific,264,ARAB GULF PROGRAMME FOR UN DEV,MUTLI_AGY2,MULTI-LATERAL AGENCY2,AGFUND,ARAB GULF PROGM FOR UN DEV ORG,0.00%,0
Asia and the Pacific,280,EUROPEAN UNION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0.50%,9288825.7
Asia and the Pacific,281,INTERNATIONAL DEVELOPMENT RESE,CAN,Canada,CAN_MIN,Canada Ministry,0.00%,689.42
Asia and the Pacific,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0.02%,408440.59
Asia and the Pacific,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,70872.21
Asia and the Pacific,304,FORD FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FF,PRI_FORD FOUNDATION,0.01%,132730.93
Asia and the Pacific,311,PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0.00%,163.4
Asia and the Pacific,327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,0.49%,8980195.93
Asia and the Pacific,328,AUSTRALIA AG FOR INTNL DEV:UNC,AUS,Australia,AUS_MIN,Australia Ministry,0.01%,151652.32
Asia and the Pacific,329,DANIDA:,DNK,Denmark,DNK_MIN,Denmark Ministry,0.00%,-951.95
Asia and the Pacific,342,MIN OF FOR AFF& COOP-MOZ:UNCDF,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,393,WORLD VISION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WORLDVISIO,PRIV_WORLD VISION,0.00%,523.83
Asia and the Pacific,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0.29%,5415762.55
Asia and the Pacific,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,1.79%,33022754.08
Asia and the Pacific,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,0.42%,7725466.4
Asia and the Pacific,556,SNV NETHERLANDS DEVELOPMENT OR,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SNV,Unknown Type of Agency,0.00%,0
Asia and the Pacific,559,OFFICE OF THE HIGH COMMISSIONE,UN_AGY 1,UN AGENCY 1,OHCHR,AGY_OFFICE OF THE HIGH COMMISS,0.00%,4710.64
Asia and the Pacific,1049,PAK-GOVERNMENT OF PUNJJAB,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.00%,72605.48
Asia and the Pacific,1622,CPR-PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0.01%,215571.74
Asia and the Pacific,1784,POL-UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,0
Asia and the Pacific,1787,COL-UNITED NATIONS DEVELOPMENT,UN_AGY 1,UN AGENCY 1,UND_!,AGY_COL-UNITED NATIONS DEVELOP,0.00%,-35.18
Asia and the Pacific,1853,UNITED NATIONS CAPITAL DEVELOP,UN_AGY 1,UN AGENCY 1,UNCDF,AGY_UNITED NATIONS CAPITAL DEV,0.00%,1464.8
Asia and the Pacific,1854,ESCAP,UN_AGY 1,UN AGENCY 1,ESCAP,AGY_ESCAP,0.00%,70246.66
Asia and the Pacific,1860,UN High Com'r Human Rights,UN_AGY 1,UN AGENCY 1,UNHCHR,Office of the UN High Commissi,0.01%,115008.95
Asia and the Pacific,10003,Global Environment Fund Truste,FUNDS_GEF,FUNDS_GEF,GEFTRUSTEE,GEF TRUSTEE,0.00%,0
Asia and the Pacific,10056,SAVE THE CHILDREN FUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SAVECHILD,PRIV_SAVE THE CHILDREN FUND,0.00%,0
Asia and the Pacific,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,1.17%,21703864.69
Asia and the Pacific,10174,SHELL BP DJIBOUTI,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL DJIB,PRIV_SHELL BP DJIBOUTI,0.00%,0
Asia and the Pacific,10203,"UNAMA, KABUL",UN_AGY 1,UN AGENCY 1,UNAMA_ KAB,AGY_UNAMA_ KABUL,0.04%,726043.6
Asia and the Pacific,10216,AG. ESPANOLA DE COOPERACION IN,ESP,Spain,ESP_MIN,Spain Ministry,0.83%,15279822.39
Asia and the Pacific,10238,UNISDR,UN_AGY 1,UN AGENCY 1,UNISDR,AGY_UNISDR,0.00%,1464.81
Asia and the Pacific,10279,NEW ZEALAND AGY FOR INT'L DEVE,NZL,New Zealand,NZL_MIN,New Zealand Ministry,0.03%,585450.09
Asia and the Pacific,10281,DEPT OF FOR AFF & INTL TRADE G,CAN,Canada,CAN_GOVT,Canada Government,0.02%,298848.65
Asia and the Pacific,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.54%,9984180.4
Asia and the Pacific,10291,CANADIAN HIGH COMMISSION,CAN,Canada,CAN_MIN,Canada Ministry,0.00%,0
Asia and the Pacific,10314,BRITISH EMBASSY,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.01%,229635.01
Asia and the Pacific,10328,BRITISH COMMISSION,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.00%,0
Asia and the Pacific,10392,"MINISTRY OF COMMERCE, CHINA",CHN,People's Republic of China,CHN_MIN,People's Republic of China Min,0.01%,165656.97
Asia and the Pacific,10425,NORWEGIAN EMBASSY,NOR,Norway,NOR_MIN,Norway Ministry,0.00%,0
Asia and the Pacific,10480,USAID,USA,United States of America,USAID,USAID,3.11%,57486890.37
Asia and the Pacific,10503,MINISTRY OF FOREIGN AFFAIRS,NOR,Norway,NOR_MIN,Norway Ministry,0.07%,1276347.98
Asia and the Pacific,10517,GLOBAL MECHANISM,UN_AGY 1,UN AGENCY 1,LEB-GM,LEB-GM,0.00%,0
Asia and the Pacific,10537,GUANGXI STORA ENSO FORESTRY CO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,STORA ENSO,PRIV_STORA ENSO,0.00%,11591.16
Asia and the Pacific,10544,TITAN CHEMICALS CORPORATION BE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TITAN CHEM,PRIV_TITAN CHEM,0.00%,278.12
Asia and the Pacific,10547,GOVERNMENT OF BALOCHISTAN,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.01%,252853.59
Asia and the Pacific,10550,GOVERNMENT OF NWFP,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.00%,25268.32
Asia and the Pacific,10585,JOHNSON & JOHNSON FAMILY OF CO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,JOHNSON & J,PRIV_USA,0.00%,-291.71
Asia and the Pacific,10647,FIRST DATA WESTERN UNION FOUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FIRST UNION,PRIV_FIRST UNION,0.00%,4605.78
Asia and the Pacific,10652,PETRA PERDANA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PETRA,PRIV_PETRA,0.00%,1599.94
Asia and the Pacific,10664,TORGHAR ENVIRONMENTAL PROTECTI,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,STEP,PRIV_STEP,0.00%,3.08
Asia and the Pacific,10699,WORLD CONSERVATION UNION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WCU,WORLD CONSERVATION UNION,0.00%,43961.1
Asia and the Pacific,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0.33%,6095591.12
Asia and the Pacific,10721,IDA-MULTI-DONOR TF ACEH & N SU,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CO_AA_MDTF,CO_AA_MDTF,0.00%,0
Asia and the Pacific,10737,COCA COLA COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COCA COLA,PRIV_COCA COLA,0.04%,710075.54
Asia and the Pacific,10784,SHELL FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL F.,PRIV_SHELL FOUNDATION,0.00%,10620.89
Asia and the Pacific,10785,ENI PAKISTAN LIMITED,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ENI,PRIV_PAKISTAN,0.00%,0
Asia and the Pacific,10792,STOCKHOLM INT'L WATER INSTITUT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SIWI,"PRIV_SIWI, SWEDEN",0.00%,0.18
Asia and the Pacific,10808,SECRETARIAT OF PACIFIC COMMUNI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,SPC,SECRT. OF PACIFIC COMMUNITIES,0.00%,5849.74
Asia and the Pacific,10812,IDA-DECENTARALIZED SUPPORT FAC,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CO_AA_MDTF,CO_AA_MDTF,0.00%,2.1
Asia and the Pacific,10813,AUSTRALIAN DIMA,AUS,Australia,AUS_GOVT,Australia Government,0.01%,98179.12
Asia and the Pacific,10835,AMERICAN RED CROSS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ARC_ USA,PRIV,0.00%,0
