awardID,lat,lon,precision,type,scope
41098,32.22111,35.25444,4,2,3
35887,32.22111,35.25444,4,2,2
59090,31.58029,35.10178,3,2,2
58732,9.25,-82.65,3,1,3
43783,8.9936,-79.51973,3,2,1
42091,8.9936,-79.51973,3,2,3
14273,8.9936,-79.51973,3,1,1
14294,8.56667,-80.41667,4,2,3
58732,9.25,-82.65,3,1,3
14294,8.56667,-80.41667,4,2,1
45209,8.9936,-79.51973,3,2,1
57447,8.08333,-77.88333,3,1,1
48629,8.08333,-77.88333,3,1,1
14285,8.08333,-77.88333,4,2,2
14294,8.56667,-80.41667,4,2,2
58732,9.25,-82.65,3,1,3
58732,9.25,-82.65,3,1,3
14294,8.56667,-80.41667,4,2,3
60883,8.9936,-79.51973,9,1,4
60400,8.9936,-79.51973,9,1,4
59015,8.9936,-79.51973,9,1,4
58699,8.9936,-79.51973,9,1,4
58619,8.9936,-79.51973,9,1,4
58473,8.9936,-79.51973,9,1,4
58403,8.9936,-79.51973,9,1,4
58058,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
57441,8.9936,-79.51973,9,1,4
51444,8.9936,-79.51973,9,1,4
51081,8.9936,-79.51973,9,1,4
50628,8.9936,-79.51973,9,1,4
50363,8.9936,-79.51973,9,1,4
50286,8.9936,-79.51973,9,1,4
49842,8.9936,-79.51973,9,1,4
49841,8.9936,-79.51973,9,1,4
49792,8.9936,-79.51973,9,1,4
49414,8.9936,-79.51973,9,1,4
45130,8.9936,-79.51973,9,1,4
44420,8.9936,-79.51973,9,1,4
43402,8.9936,-79.51973,9,1,4
43402,8.9936,-79.51973,9,1,4
42022,8.9936,-79.51973,9,1,4
41944,8.9936,-79.51973,9,1,4
41161,8.9936,-79.51973,9,1,4
40765,8.9936,-79.51973,9,1,4
39832,8.9936,-79.51973,9,1,4
39262,8.9936,-79.51973,9,1,4
39198,8.9936,-79.51973,9,1,4
34503,8.9936,-79.51973,9,1,4
14300,8.9936,-79.51973,9,1,4
14295,8.9936,-79.51973,9,1,4
14292,8.9936,-79.51973,9,1,4
14281,8.9936,-79.51973,9,1,4
14269,8.9936,-79.51973,9,1,4
14267,8.9936,-79.51973,9,1,4
14255,8.9936,-79.51973,9,1,4
14271,9.03333,-79.5,3,2,1
14294,8.56667,-80.41667,4,2,3
58320,8.9936,-79.51973,2,2,1
28268,8.9936,-79.51973,9,1,4
25797,8.9936,-79.51973,9,1,4
57401,-13.63389,-72.88139,4,2,2
59028,-16.39889,-71.535,3,1,1
57872,-16.39889,-71.535,3,2,1
49342,-16.39889,-71.535,3,2,1
49330,-16.39889,-71.535,3,2,1
47859,-16.39889,-71.535,3,2,1
45913,-13.1615,-74.22154,3,2,1
62098,-13.07556,-76.38528,3,2,3
62098,-13.07556,-76.38528,3,2,3
62098,-13.07556,-76.38528,3,2,3
58530,-13.07556,-76.38528,4,2,2
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,2
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,3
36609,-15.25472,-72.78694,4,1,2
57876,-13.52264,-71.96734,3,1,1
57872,-16.39889,-71.535,3,1,1
57760,-16.39889,-71.535,1,2,1
46459,-10,-76,1,2,1
45913,-13.1615,-74.22154,3,2,1
14433,-9.12208,-77.60477,3,2,1
62098,-13.07556,-76.38528,3,2,3
62098,-13.07556,-76.38528,3,2,3
62098,-13.07556,-76.38528,3,2,3
58530,-13.07556,-76.38528,4,2,2
50654,-13.07556,-76.38528,4,2,2
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,3
14428,-12.04318,-77.02824,1,1,1
63072,-12.06513,-75.20486,3,1,1
59016,-12.06513,-75.20486,3,1,1
58670,-12.06513,-75.20486,3,1,1
58670,-12.06513,-75.20486,3,1,1
45913,-13.1615,-74.22154,3,2,1
58325,-8.11599,-79.02998,4,1,2
58323,-8.11599,-79.02998,4,1,2
58094,-8.11599,-79.02998,4,1,2
47086,-8,-78.5,4,1,2
57330,-8.60481,-78.04686,3,2,1
62396,-12.04318,-77.02824,3,1,1
46128,-12.04318,-77.02824,3,1,3
57872,-16.39889,-71.535,3,2,1
58055,-12.04318,-77.02824,1,1,1
50076,-12.04318,-77.02824,1,1,1
14449,-12.04318,-77.02824,1,1,1
61962,-12.04318,-77.02824,9,1,4
61249,-12.04318,-77.02824,9,1,4
60595,-12.04318,-77.02824,9,1,4
59934,-12.04318,-77.02824,9,1,4
59826,-12.04318,-77.02824,9,1,4
59768,-12.04318,-77.02824,9,1,4
59768,-12.04318,-77.02824,9,1,4
59768,-12.04318,-77.02824,9,1,4
59662,-12.04318,-77.02824,9,1,4
59498,-12.04318,-77.02824,9,1,4
59451,-12.04318,-77.02824,9,1,4
59451,-12.04318,-77.02824,9,1,4
59451,-12.04318,-77.02824,9,1,4
59366,-12.04318,-77.02824,9,1,4
59104,-12.04318,-77.02824,9,1,4
59017,-12.04318,-77.02824,9,1,4
58996,-12.04318,-77.02824,9,1,4
58929,-12.04318,-77.02824,9,1,4
58846,-12.04318,-77.02824,9,1,4
58725,-12.04318,-77.02824,9,1,4
58723,-12.04318,-77.02824,9,1,4
58282,-12.04318,-77.02824,9,1,4
57808,-12.04318,-77.02824,9,1,4
57675,-12.04318,-77.02824,9,2,4
57675,-12.04318,-77.02824,9,2,4
57675,-12.04318,-77.02824,9,2,4
57064,-12.04318,-77.02824,9,2,4
56570,-12.04318,-77.02824,9,2,4
51456,-12.04318,-77.02824,9,2,4
51381,-12.04318,-77.02824,9,2,4
51381,-12.04318,-77.02824,9,2,4
51381,-12.04318,-77.02824,9,2,4
51381,-12.04318,-77.02824,9,2,4
51381,-12.04318,-77.02824,9,2,4
50757,-12.04318,-77.02824,9,2,4
50626,-12.04318,-77.02824,9,2,4
50507,-12.04318,-77.02824,9,2,4
50280,-12.04318,-77.02824,9,2,4
50043,-12.04318,-77.02824,9,2,4
47236,-12.04318,-77.02824,9,2,4
46956,-12.04318,-77.02824,9,2,4
46680,-12.04318,-77.02824,9,2,4
46460,-12.04318,-77.02824,9,2,4
45859,-12.04318,-77.02824,9,2,4
45772,-12.04318,-77.02824,9,2,4
45644,-12.04318,-77.02824,9,2,4
43649,-12.04318,-77.02824,9,2,4
43237,-12.04318,-77.02824,9,2,4
42324,-12.04318,-77.02824,9,2,4
41551,-12.04318,-77.02824,9,2,4
41052,-12.04318,-77.02824,9,2,4
39412,-12.04318,-77.02824,9,2,4
39412,-12.04318,-77.02824,9,2,4
39412,-12.04318,-77.02824,9,2,4
38342,-12.04318,-77.02824,9,2,4
32649,-12.04318,-77.02824,9,2,4
32567,-12.04318,-77.02824,9,2,4
14435,-12.04318,-77.02824,9,2,4
14427,-12.04318,-77.02824,9,2,4
14426,-12.04318,-77.02824,9,2,4
14386,-12.04318,-77.02824,9,2,4
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,3
50654,-13.07556,-76.38528,4,2,3
57872,-16.39889,-71.535,3,2,1
57876,-13.52264,-71.96734,3,1,1
57872,-16.39889,-71.535,3,2,1
46770,-10,-76,4,2,2
58718,-18.00556,-70.24833,3,2,1
58489,-12.04318,-77.02824,1,1,1
62098,-13.07556,-76.38528,3,2,3
62098,-13.07556,-76.38528,3,2,3
62098,-13.07556,-76.38528,3,2,3
58530,-13.07556,-76.38528,4,2,1
48304,-3.56694,-80.45153,3,1,1
62412,-12.04318,-77.02824,9,2,4
59978,-3.56694,-80.45153,3,1,1
59669,-12.04318,-77.02824,9,2,4
58431,-12.04318,-77.02824,9,2,4
58070,-12.04318,-77.02824,9,2,4
57964,-13.4075,-72.0225,3,2,3
57611,-12.04318,-77.02824,9,2,4
49629,-12.04318,-77.02824,9,2,4
49628,-12.04318,-77.02824,9,2,4
57877,9.16667,125.5,3,2,3
61655,7.20417,124.43972,4,2,2
57877,9.16667,125.5,3,2,3
57877,9.16667,125.5,3,2,3
57877,9.16667,125.5,3,2,3
41092,14.6488,121.0509,4,1,3
57877,9.16667,125.5,3,2,3
57877,9.16667,125.5,3,2,3
56624,13.21667,123.55,4,2,2
56538,13,122,9,2,2
61036,14.6042,120.9822,4,2,2
14502,14.10594,120.93372,3,1,2
61075,14.63333,121.1,3,2,2
56624,13.21667,123.55,4,2,3
56624,13.21667,123.55,4,2,3
60243,14.6488,121.0509,3,2,3
57877,9.16667,125.5,3,2,3
51183,16.3413,121.9369,3,2,2
14502,14.10594,120.93372,3,1,2
14502,14.10594,120.93372,3,1,2
60243,14.6488,121.0509,3,2,3
14502,14.10594,120.93372,3,1,2
61036,14.6042,120.9822,4,2,2
57877,9.16667,125.5,3,2,3
61655,7.20417,124.43972,4,2,2
60243,14.6488,121.0509,3,2,3
51183,16.3413,121.9369,3,2,2
59793,16,121,4,2,2
61655,7.20417,124.43972,4,2,2
60243,14.6488,121.0509,3,2,3
60243,14.6488,121.0509,3,2,3
60243,14.6488,121.0509,3,2,3
58445,14.6042,120.9822,8,1,4
45725,14.6042,120.9822,8,1,4
34010,14.6042,120.9822,8,1,4
14502,14.10594,120.93372,3,1,2
61075,14.63333,121.1,3,2,2
56624,13.21667,123.55,4,2,2
36285,14.59455,120.97175,3,2,1
62199,7.22361,124.24639,3,1,1
59793,16,121,4,2,2
59182,7.22361,124.24639,4,2,2
59793,16,121,4,2,2
57877,9.16667,125.5,3,2,3
59793,16,121,4,2,2
51183,16.3413,121.9369,3,2,2
61655,7.20417,124.43972,4,2,2
57877,9.16667,125.5,3,2,3
59793,16,121,4,2,2
60243,14.6488,121.0509,3,2,3
61075,14.63333,121.1,3,2,2
62326,13,122,9,1,4
61970,13,122,9,2,4
61448,13,122,9,2,4
60869,13,122,9,2,4
60663,13,122,9,1,4
60192,13,122,9,2,4
58166,13,122,9,2,4
58036,13,122,9,2,4
57589,13,122,9,2,4
57456,13,122,9,2,4
56981,13,122,9,1,4
56853,13,122,9,2,4
56853,13,122,9,2,4
56853,13,122,9,2,4
56853,13,122,9,2,4
56853,13,122,9,2,4
56538,13,122,9,2,4
56538,13,122,9,2,4
50762,13,122,9,2,4
50712,13,122,9,2,4
50712,13,122,9,2,4
48411,13,122,9,2,4
47991,13,122,9,2,4
47181,13,122,9,2,4
46269,13,122,9,2,4
44511,13,122,9,2,4
44199,13,122,9,2,4
41365,13,122,9,2,4
41152,13,122,9,1,4
41152,13,122,9,1,4
41076,13,122,9,2,4
41065,13,122,9,2,4
41065,13,122,9,2,4
40810,13,122,9,1,4
40810,13,122,9,1,4
38619,13,122,9,2,4
37987,13,122,9,2,4
34897,13,122,9,1,4
32905,13,122,9,1,4
14499,13,122,9,2,4
57052,9.73917,118.73528,2,2,1
60243,14.6488,121.0509,3,2,3
41092,14.6488,121.0509,4,1,2
61036,14.6042,120.9822,4,2,2
57877,9.16667,125.5,3,2,3
51183,16.3413,121.9369,3,2,2
56624,13.21667,123.55,4,2,2
57877,9.16667,125.5,3,2,3
56982,10.31672,123.89071,1,1,1
57877,9.16667,125.5,3,2,3
57877,9.16667,125.5,3,2,3
14502,14.10594,120.93372,3,1,2
57877,9.16667,125.5,3,2,3
56982,10.31672,123.89071,1,1,1
57877,9.16667,125.5,3,2,3
60861,7.503,134.621,9,2,4
59460,7.503,134.621,9,2,4
50565,7.503,134.621,9,2,4
40586,7.503,134.621,9,2,4
50071,-5.22465,145.79656,4,1,4
49258,-7.5,142,4,2,3
49234,-6.5,145.58333,4,2,3
49258,-7.5,142,4,2,3
49234,-6.5,145.58333,4,2,3
49512,-9,148.5,4,2,3
49258,-7.5,142,4,2,3
49234,-6.5,145.58333,4,2,3
50071,-5.22465,145.79656,4,1,4
50071,-5.22465,145.79656,4,1,4
49258,-7.5,142,4,2,3
50071,-5.22465,145.79656,4,2,3
50071,-5.22465,145.79656,4,1,4
49234,-6.5,145.58333,4,2,3
49258,-7.5,142,4,2,3
49234,-6.5,145.58333,4,2,3
49516,-7.0106,146.9672,4,2,4
49258,-7.5,142,4,2,3
49234,-6.5,145.58333,4,2,3
58393,-5.87833,149.82605,4,2,3
49234,-6.5,145.58333,4,2,3
49545,-9.2635,147.1047,1,1,4
49512,-9,148.5,4,2,3
58393,-5.87833,149.82605,4,2,3
57405,-6,147,9,2,5
50391,-6,147,9,2,4
49563,-6,147,9,2,4
49563,-6,147,9,2,4
49562,-6,147,9,2,4
49562,-6,147,9,2,4
49562,-6,147,9,2,4
49562,-6,147,9,2,4
49543,-6,147,9,2,4
49543,-6,147,9,2,4
49543,-6,147,9,2,4
49514,-6,147,9,2,5
49318,-6,147,9,2,4
36447,-6,147,9,2,4
31735,-9.44314,147.17972,3,1,4
31735,-9.44314,147.17972,3,1,4
31735,-9.44314,147.17972,3,1,4
50071,-5.22465,145.79656,4,1,4
49258,-7.5,142,4,2,3
40691,-10.31667,150.25,3,1,4
49258,-7.5,142,4,2,3
49234,-6.5,145.58333,4,2,3
49258,-7.5,142,4,2,3
62346,39.03385,125.75432,3,1,4
43495,39.03917,127.55972,3,2,3
37766,39.03385,125.75432,1,1,4
61796,39.1,125.71667,1,2,3
60636,39.19056,126.80528,3,2,3
61796,39.1,125.71667,1,2,3
61788,39.09944,125.91139,1,2,3
61795,39.1425,126.09611,1,2,3
61796,39.1,125.71667,1,2,3
61788,39.09944,125.91139,1,2,3
61796,39.1,125.71667,1,2,3
43495,39.03917,127.55972,3,2,3
60636,39.19056,126.80528,3,2,3
61796,39.1,125.71667,1,2,3
61795,39.1425,126.09611,1,2,3
62155,40,127,9,1,4
61775,40,127,9,1,4
12260,40,127,9,1,4
60636,39.19056,126.80528,3,2,3
61796,39.1,125.71667,1,2,3
61788,39.09944,125.91139,1,2,3
61796,39.1,125.71667,1,2,3
61788,39.09944,125.91139,1,2,3
60636,39.19056,126.80528,3,1,3
61796,39.1,125.71667,1,2,3
61796,39.1,125.71667,1,2,3
61788,39.09944,125.91139,1,2,3
61795,39.1425,126.09611,1,2,3
60636,39.19056,126.80528,3,2,3
60636,39.19056,126.80528,3,2,3
43495,39.03917,127.55972,3,2,3
61796,39.1,125.71667,1,2,3
61796,39.1,125.71667,1,2,3
61788,39.09944,125.91139,1,2,3
61795,39.1425,126.09611,1,2,3
60636,39.19056,126.80528,3,2,3
61796,39.1,125.71667,1,2,3
60636,39.19056,126.80528,3,2,3
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,3
48853,-20.2246,-58.1792,3,1,1
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,3
50596,-26.25,-56.06667,4,1,3
50596,-26.25,-56.06667,4,1,3
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,2
56768,-25.30066,-57.63591,1,1,4
58628,-23.40556,-57.44028,4,1,4
58628,-23.40556,-57.44028,4,1,4
14311,-25.30066,-57.63591,1,1,4
58913,-25.30066,-57.63591,1,1,4
58913,-25.30066,-57.63591,1,1,4
14344,-27.33056,-55.86667,3,2,1
40019,-25.30066,-57.63591,1,1,4
39042,-25.30066,-57.63591,1,1,4
31513,-25.30066,-57.63591,1,1,4
57339,-25.30066,-57.63591,1,1,4
14344,-27.33056,-55.86667,3,2,1
14344,-27.33056,-55.86667,3,2,1
63045,-22.99333,-57.99639,9,1,4
61514,-22.99333,-57.99639,9,1,4
61363,-22.99333,-57.99639,9,1,4
61158,-22.99333,-57.99639,9,1,4
61158,-22.99333,-57.99639,9,1,4
60839,-22.99333,-57.99639,9,1,4
60509,-22.99333,-57.99639,9,1,4
60509,-22.99333,-57.99639,9,1,4
59603,-22.99333,-57.99639,9,1,4
59089,-22.99333,-57.99639,9,1,4
58928,-22.99333,-57.99639,9,1,4
58804,-22.99333,-57.99639,9,1,4
57953,-22.99333,-57.99639,9,1,4
57772,-22.99333,-57.99639,9,1,4
57472,-22.99333,-57.99639,9,1,4
57472,-22.99333,-57.99639,9,1,4
56908,-22.99333,-57.99639,9,1,4
56832,-22.99333,-57.99639,9,1,4
51371,-22.99333,-57.99639,9,1,4
51371,-22.99333,-57.99639,9,1,4
51324,-22.99333,-57.99639,9,1,4
50832,-22.99333,-57.99639,9,1,4
50832,-22.99333,-57.99639,9,1,4
50039,-22.99333,-57.99639,9,1,4
50039,-22.99333,-57.99639,9,1,4
49866,-22.99333,-57.99639,9,1,4
49866,-22.99333,-57.99639,9,1,4
49653,-22.99333,-57.99639,9,1,4
49574,-22.99333,-57.99639,9,1,4
44628,-22.99333,-57.99639,9,1,4
43250,-22.99333,-57.99639,9,1,4
43137,-22.99333,-57.99639,9,1,4
42071,-22.99333,-57.99639,9,1,4
42071,-22.99333,-57.99639,9,1,4
41278,-22.99333,-57.99639,9,1,4
41278,-22.99333,-57.99639,9,1,4
37413,-22.99333,-57.99639,9,1,4
14362,-22.99333,-57.99639,9,1,4
14353,-22.99333,-57.99639,9,1,4
14351,-22.99333,-57.99639,9,1,4
14343,-22.99333,-57.99639,9,1,4
14335,-22.99333,-57.99639,9,1,4
14307,-22.99333,-57.99639,9,1,4
59954,-25.5,-54.83333,4,2,3
59954,-25.5,-54.83333,4,2,2
58628,-23.40556,-57.44028,4,1,4
58628,-23.40556,-57.44028,4,1,4
62622,-22.99333,-57.99639,9,1,4
61786,-22.99333,-57.99639,9,1,4
61546,-22.99333,-57.99639,9,1,4
57316,-22.99333,-57.99639,9,1,4
51130,-22.99333,-57.99639,9,1,4
49409,-22.99333,-57.99639,9,1,4
49409,-22.99333,-57.99639,9,1,4
46836,-22.99333,-57.99639,9,1,4
46836,-22.99333,-57.99639,9,1,4
42098,-22.99333,-57.99639,9,1,4
38589,-22.99333,-57.99639,9,1,4
14348,-22.99333,-57.99639,9,1,4
14330,-22.99333,-57.99639,9,1,4
14325,-22.99333,-57.99639,9,1,4
48515,-18,178,9,1,5
48498,-18,178,9,1,5
48498,-18,178,9,1,5
48498,-18,178,9,1,5
48498,-18,178,9,1,5
48498,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48493,-18,178,9,1,5
48491,-18,178,9,1,5
48491,-18,178,9,1,5
48491,-18,178,9,1,5
48491,-18,178,9,1,5
48491,-18,178,9,1,5
39422,-18,178,9,1,5
39374,-18,178,9,1,5
39205,-18,178,9,1,5
36482,13.75398,100.50144,9,1,5
61087,14,-14,9,1,5
59060,14,-14,9,1,5
51408,14,-14,9,1,5
50987,14,-14,9,1,5
48859,14,-14,9,1,5
43323,14,-14,9,1,5
43323,14,-14,9,1,5
61533,30.06263,31.24967,9,1,5
60812,30.06263,31.24967,9,1,5
57954,30.06263,31.24967,9,1,5
57954,30.06263,31.24967,9,1,5
60671,11,-61,9,1,5
58554,11,-61,9,1,5
60722,8.9936,-79.51973,9,1,5
60722,8.9936,-79.51973,9,1,5
60722,8.9936,-79.51973,9,1,5
59588,8.9936,-79.51973,9,1,5
59588,8.9936,-79.51973,9,1,5
59588,8.9936,-79.51973,9,1,5
59472,8.9936,-79.51973,9,1,5
57479,8.9936,-79.51973,9,1,5
57479,8.9936,-79.51973,9,1,5
57479,8.9936,-79.51973,9,1,5
57479,8.9936,-79.51973,9,1,5
57306,8.9936,-79.51973,9,1,5
57282,8.9936,-79.51973,9,1,5
57072,8.9936,-79.51973,9,1,5
57020,8.9936,-79.51973,9,1,5
57020,8.9936,-79.51973,9,1,5
56668,8.9936,-79.51973,9,1,5
56668,8.9936,-79.51973,9,1,5
56668,8.9936,-79.51973,9,1,5
56668,8.9936,-79.51973,9,1,5
56668,8.9936,-79.51973,9,1,5
50706,8.9936,-79.51973,9,1,5
50458,8.9936,-79.51973,9,1,5
50458,8.9936,-79.51973,9,1,5
50458,8.9936,-79.51973,9,1,5
50457,8.9936,-79.51973,9,1,5
50457,8.9936,-79.51973,9,1,5
50457,8.9936,-79.51973,9,1,5
50447,8.9936,-79.51973,9,1,5
50447,8.9936,-79.51973,9,1,5
50310,8.9936,-79.51973,9,1,5
50310,8.9936,-79.51973,9,1,5
50310,8.9936,-79.51973,9,1,5
50310,8.9936,-79.51973,9,1,5
50310,8.9936,-79.51973,9,1,5
49799,8.9936,-79.51973,9,1,5
49799,8.9936,-79.51973,9,1,5
49728,8.9936,-79.51973,9,1,5
49728,8.9936,-79.51973,9,1,5
46620,8.9936,-79.51973,9,1,5
45635,8.9936,-79.51973,9,1,5
60718,-29,24,9,1,5
58207,-29,24,9,1,5
58204,-29,24,9,1,5
58204,-29,24,9,1,5
58204,-29,24,9,1,5
58204,-29,24,9,1,5
58204,-29,24,9,1,5
57960,-29,24,9,1,5
57959,-29,24,9,1,5
57958,-29,24,9,1,5
57944,-29,24,9,1,5
57110,-29,24,9,1,5
40675,-29,24,9,1,5
14599,46.06667,23.58333,3,2,3
37408,45.64861,25.60613,3,2,3
14599,46.06667,23.58333,3,2,3
14599,46.06667,23.58333,3,2,3
37408,45.64861,25.60613,3,2,3
14599,46.06667,23.58333,3,2,3
61648,44.43225,26.10626,3,1,1
59835,44.43225,26.10626,3,1,1
59834,44.43225,26.10626,3,1,1
58266,44.43225,26.10626,3,1,1
50245,44.43225,26.10626,3,1,1
48649,44.43225,26.10626,3,1,1
48649,44.43225,26.10626,3,1,1
48649,44.43225,26.10626,3,1,1
48649,44.43225,26.10626,3,1,1
48649,44.43225,26.10626,3,1,1
50483,44.43225,26.10626,3,1,3
14599,46.06667,23.58333,3,2,3
37408,45.64861,25.60613,3,2,3
14599,46.06667,23.58333,3,2,3
37408,45.64861,25.60613,3,2,3
37408,45.64861,25.60613,3,2,3
14599,46.06667,23.58333,3,2,3
14599,46.06667,23.58333,3,2,3
62609,46,25,9,1,4
62417,46,25,9,1,4
61005,46,25,9,1,4
59833,46,25,9,1,4
49180,46,25,9,1,4
46850,46,25,9,1,4
41352,46,25,9,1,4
32136,46,25,9,1,4
37408,45.64861,25.60613,3,2,3
37408,45.64861,25.60613,3,2,3
14599,46.06667,23.58333,3,2,3
14599,46.06667,23.58333,3,2,3
14599,46.06667,23.58333,3,2,3
14599,46.06667,23.58333,3,2,1
37408,45.64861,25.60613,3,2,3
40588,52.5,83,3,2,3
58565,54,109,3,2,3
41731,46.5,45.5,3,2,3
59983,55.78874,49.12214,3,2,3
57111,55.33333,86.08333,3,2,3
48772,63.1528,55.8281,3,2,3
58420,53.62197,77.59906,3,2,3
57601,55.75222,37.61556,3,2,3
57337,55.75222,37.61556,3,2,3
59436,43.59917,39.72569,3,2,3
59438,59.2187,39.8886,3,2,3
58852,-2.3656,29.8043,3,2,3
58751,-2.213,29.361,3,2,3
38797,-2.4719,28.9675,3,2,3
58650,-2.27833,30.36444,3,2,3
49456,-1.89,29.3505,3,2,3
43144,-1.89,29.3505,3,2,3
57205,-2.1875,29.9023,3,2,3
47525,-1.6236,29.8396,3,2,3
41205,-1.6236,29.8396,3,2,3
49737,-2.16667,29.33333,4,2,2
49739,-2,29.16667,4,2,2
49521,-8.5012,13.143,3,1,4
47525,-1.6236,29.8396,3,2,3
41048,-2.6474,29.8649,3,2,3
39330,-2.1575,29.7422,3,2,3
60027,-1.91667,29.85,3,2,3
49874,-8.5012,13.143,3,1,4
46948,-8.5012,13.143,3,1,4
59183,-1.6965,29.6591,3,2,3
58851,-1.587,29.5292,3,2,3
37091,-2.2193,30.4163,3,2,3
47525,-1.6236,29.8396,3,1,4
57614,-8.5012,13.143,3,1,4
50917,-1.6333,30.7791,3,2,3
60031,-1.7272,30.1721,3,2,3
62637,-2,30,9,1,4
62338,-2,30,9,1,4
61726,-2,30,9,1,4
57419,-2,30,9,1,4
50181,-2,30,9,1,4
49730,-2,30,9,2,4
49730,-2,30,9,2,4
49521,-8.5012,13.143,3,1,4
49521,-8.5012,13.143,3,1,4
47525,-1.6236,29.8396,3,1,4
47525,-1.6236,29.8396,3,1,4
44198,8.1,-1.2,9,1,4
40191,-2,30,9,1,4
40750,-8.5012,13.143,3,1,4
50449,-2.5471,29.7944,3,2,3
62337,24.68773,46.72185,1,1,4
61192,24.68773,46.72185,3,1,4
59686,25,45,9,1,4
59363,24.68773,46.72185,4,2,3
59363,24.68773,46.72185,4,2,3
59363,24.68773,46.72185,4,2,3
57804,24.68773,46.72185,3,1,4
49586,24.68773,46.72185,3,1,4
62025,24.68773,46.72185,3,1,4
35369,24.68773,46.72185,1,1,4
47024,24.68773,46.72185,3,1,4
46085,24.68773,46.72185,1,1,4
44066,25,45,9,1,4
37289,24.68773,46.72185,1,1,4
36694,24.68773,46.72185,3,1,4
36157,25,45,9,1,4
36007,24.68773,46.72185,1,1,4
31501,24.68773,46.72185,3,1,4
14710,24.46861,39.61417,3,2,2
14708,24.68773,46.72185,1,1,4
14707,25,45,9,1,4
62084,16,30,9,1,4
56843,9,46,4,2,3
56843,9,46,4,2,3
47458,11.16667,26.5,4,2,3
47458,11.16667,26.5,4,2,3
49191,9.3542,28.265,3,2,3
49191,9.3542,28.265,3,1,3
51054,9.3542,28.265,3,2,1
61895,13.62793,25.34936,3,2,3
59485,19.16667,30.48333,3,2,3
59644,18.02158,33.98299,3,2,3
45482,11.15,34.1,4,2,2
56843,9,46,4,2,3
49191,9.3542,28.265,3,1,2
49191,9.3542,28.265,3,1,3
42853,11.5,24.66667,4,2,2
58407,13.45262,22.44725,4,2,2
58407,13.45262,22.44725,4,2,3
59485,19.16667,30.48333,3,2,3
59485,19.16667,30.48333,3,2,3
42853,11.5,24.66667,4,2,2
57582,15,35,4,2,2
47458,11.16667,26.5,4,2,3
47458,11.16667,26.5,4,2,3
61608,11.01667,29.71667,3,2,3
59485,19.16667,30.48333,3,2,3
59644,18.02158,33.98299,3,2,3
59485,19.16667,30.48333,3,2,3
57582,15,35,4,2,2
56843,9,46,4,2,3
47458,11.16667,26.5,4,2,3
47458,11.16667,26.5,4,2,3
45482,11.15,34.1,4,2,2
58407,13.45262,22.44725,4,2,2
58407,13.45262,22.44725,4,2,3
41321,15.336,32.3156,3,1,1
56843,9,46,4,2,3
61410,13.1629,32.66347,3,2,3
59485,19.16667,30.48333,3,2,3
59644,18.02158,33.98299,3,2,3
56843,9,46,4,2,2
45482,11.15,34.1,4,2,2
42853,11.5,24.66667,4,2,2
61729,12.05,24.88333,3,2,3
59485,19.16667,30.48333,3,2,3
47458,11.16667,26.5,4,2,3
57582,15,35,4,2,2
47458,11.16667,26.5,4,2,2
58407,13.45262,22.44725,4,2,3
58407,13.45262,22.44725,4,2,3
59485,19.16667,30.48333,3,2,3
59485,19.16667,30.48333,3,2,3
56843,9,46,4,2,2
45482,11.15,34.1,4,2,2
49191,9.3542,28.265,3,1,2
49191,9.3542,28.265,3,1,2
42853,11.5,24.66667,4,2,2
56843,9,46,4,2,3
45482,11.15,34.1,4,2,2
42772,11.01667,29.71667,4,2,2
42772,11.01667,29.71667,4,2,2
62084,16,30,9,1,4
62083,16,30,9,1,4
62082,16,30,9,1,4
59485,19.16667,30.48333,3,2,3
59485,19.16667,30.48333,3,2,3
59485,19.16667,30.48333,3,1,4
59485,19.16667,30.48333,3,1,4
59147,16,30,9,1,4
59147,16,30,9,1,4
59147,16,30,9,1,4
59147,16,30,9,1,4
59147,16,30,9,1,4
58843,16,30,9,1,4
58528,16,30,9,1,4
