awardID,projectID,donorID,short_descr,long_descr,donor_type_lvl1,donor_type_lvl1_descr,donor_type_lvl3,donor_type_lvl3_descr,fiscal_year,budget,expenditure
15325,15325,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,217640.43,176649.07
15325,15325,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,172355.22,127613.8
15330,15330,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,189909.3,177495.77
15330,15330,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,117369.04,117474.03
15358,15358,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,194404.85,69250.97
15358,15358,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,50000,39010.26
15495,15495,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1,-571.74
15495,15495,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,41.63
32331,33196,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,952.75,608.73
32331,33196,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,344.02,368.1
32561,33489,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,10828.89
34377,36456,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1362394,558828.76
34377,36456,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,803275,780964.51
34384,36464,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,42000,-191.68
34967,37441,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,171724.17,47372.05
34967,37441,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,51509.9,43108.73
36154,39146,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,30758.7,0
36154,39146,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,30184.13
37833,41460,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,74703.32,0
33727,41534,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,377300,285533.53
33727,41534,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,415800,342857.26
38573,42860,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,3304.21,1893.71
38573,42860,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1410.5,1410.63
39273,43996,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,97896.7,42643.49
39273,43996,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,135658.27,79536.66
39509,44355,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,-20.84
39509,44355,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,473,460.51
38799,44723,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,47,50.29
38799,44723,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,-3.52
39761,44746,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,8330.21,5041.72
40080,45165,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,95000,66260.08
40080,45165,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,-80.02
42562,49179,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,694444,18336.41
42562,49179,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1,-3.55
43683,51069,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,17003.99,16153.78
43683,51069,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0
43773,51189,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,2585541,2563586.21
43773,51189,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,26565,0
44133,51739,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,3356.7,3356.7
44133,51763,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,2194.75,2194.75
44133,51773,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,2454,2448.57
44133,51776,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,3028.41,3030.62
44133,51778,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1807.45,1807.45
44133,51780,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,12910.5,-2890.93
44487,52355,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,-2027.39
44945,52996,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,60670.86,61878.51
44945,52996,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1621.03,151.74
44950,53003,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,244682.52,242074.18
44950,53003,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,2250,2232.68
58607,53319,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,-115.21
45990,54500,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0
46510,55457,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,15374,15372.67
46514,55466,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,1522
46514,55466,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0.26
46664,55712,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1408113.45,85977.94
46664,55712,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,243323,4149.29
46376,55735,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,4061.09,0
47187,56511,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,275.45,288.51
44950,56946,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,87021,80385.44
44950,56946,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,7451,6636.2
44950,56947,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,314991.51,281669.31
44950,56947,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,2631,2619.12
47830,57717,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,-33561.54
48240,58286,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,9597.04,1561.17
48240,58286,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,33166.96,22406.44
48362,58453,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,62820.47,53715.95
48362,58453,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,-2832.61
48623,58855,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,124120,77647.97
48623,58855,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,87307.46,87200.68
49476,60369,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,115000,69015.62
45950,60818,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,2273.36
49972,61455,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0,1604.76
50304,62082,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,193080,219415.75
50304,62082,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,32621,34268.72
50661,62691,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,155057,0
43773,63165,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,15539,16856.59
43773,63165,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1,0
50937,63175,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,120360.38,0
48238,63782,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,11980494.4,9246070.32
48238,63782,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1228512.96,1251207.14
51434,64046,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,82409.82,82265.85
51434,64046,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,129307.46,129291.38
56486,69147,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,107274.17,108789.04
56486,69147,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,135711.74,112532.78
48935,69392,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1098191.21,89796.04
56624,69421,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,90476.18,89919.36
56678,69518,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1,230.05
56826,69891,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,48936,0
50304,69940,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,477335,210921.18
50304,69940,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,37878,9779.53
56918,70061,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,54615.42,55091.05
56918,70061,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,5243
57580,71209,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1,0
57806,71549,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,121462.79,85845.9
57806,71549,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,80734.42,46962.76
45545,71832,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,705280,310301.05
58169,72143,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,687626,352585.12
58366,72476,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,27846,2178.19
50805,72723,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,26200.19,-103583.86
50805,72723,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,107417,107304.82
58616,72870,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,217226.35,208203.18
49570,72881,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,1330.04,-15994.09
49570,72881,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,207610.13,5408.51
58607,73552,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,66099.68,29901.01
59010,73569,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,402379.28,226519.88
59107,73812,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0.2
58730,73866,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,553781.15,346673.88
58730,73866,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1025044.34,976418.75
50304,74184,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,258890,173949.48
50304,74184,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,156325,104637.57
50304,74508,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,161250,174956.86
50304,74508,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,247284.5,155782.48
59626,74641,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0
59629,74646,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0
60028,75352,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,596921,146629.69
60028,75352,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1277338.68,888680.4
60488,76169,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,2628120.89,2315770.08
60697,76539,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,694444.44,689070.46
60697,76539,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,5373.98,0
60922,76923,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,676733.38,668553.89
50318,76954,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,32337,-10144.9
50318,76954,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,374175,387096.71
60959,76990,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,68212.82,33587.43
61026,77103,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,78365.82,0
61139,77328,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,0.16,0
61139,77328,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1430615,1418641.79
61182,77396,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,40000,0
45944,77625,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0
61316,77648,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,39799,37194.56
61316,77648,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1389339,1224771.41
61455,77851,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,132,0
61542,77997,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,71990,58069.93
61542,77997,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,10269.08,-2403.8
56647,78916,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2011,21653.4,21653.44
56647,78916,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,2756053.02,2544611.19
62430,79914,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,968992.21,961988.41
62538,80073,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,100714,79169.9
62637,80136,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,95143,58282.55
62637,80137,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,100000,21913.87
62637,80138,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,260000,44617.91
62637,80139,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,0,0
62637,80140,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,143785,18509.89
62637,80141,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,782634.27,409152.42
62637,80142,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,85000,70437.43
63969,80830,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1,-2.79
63972,80833,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,30694.02,13697.36
64022,80894,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,324833,238904.55
64278,81149,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,642191,460082.97
65098,81722,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,1343890.8,942870.75
51402,83241,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,130000,25489.02
60621,83276,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,74000,72.78
68722,83740,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,25000,0
64278,84472,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,73000,72759.48
64278,84475,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,12000,6884.9
64278,84477,61,BEL,GOVERNMENT OF BELGIUM,NON_PROG CTY,NON_PROGRAMME COUNTRY,BEL,Belgium,2012,74467,79927.83
12210,12210,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,10995.13,10995.13
12210,12210,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,11727.53,182.07
14169,14169,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,1,-7272.3
14997,14997,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,1,0
25830,25830,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,18060,18060
33507,34831,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,0,-4708
33751,35228,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,3296.96,3296.96
11098,37038,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,17729.72,0
35178,37693,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,53.49,0
35452,38056,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,7039,0
36593,39873,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,5331.77,5331.77
36895,40287,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,969.34,0
37275,40785,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,0,-3005.89
38202,42135,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,0,-2870.7
38202,42135,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,5218,127764
38632,42954,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,17868,0
37875,43380,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,9357.15,0
37875,43380,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,13347.6,13347.6
38986,43513,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,0,7336.28
39003,43536,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,1,5202.87
39048,43604,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,0,-11718.05
39067,43631,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,0,-1403.9
38799,43913,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,0,298.34
39357,44103,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,9,0
39512,44359,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,232704,167686.9
39537,44390,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,0,-1019.88
38799,44723,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,9489.69,5187.23
38799,44723,78,CAN,GOVERNMENT OF CANADA,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,0,-2192.52
